DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,RS,2012,-4.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,RS,2013,-4.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,RS,2014,-4.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,RS,2015,-5.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,RS,2016,-5.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,RS,2017,-5.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,RS,2018,-5.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,RS,2019,-5.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,RS,2020,-8.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,RU,2009,0.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,RU,2010,6.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,RU,2011,1.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SE,2009,9.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SE,2010,8.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SE,2011,7.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SE,2012,7.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SE,2013,9.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SE,2014,10.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SE,2015,10.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SE,2016,14.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SE,2017,12.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SE,2018,10.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SE,2019,9.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SE,2020,5.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SI,2009,7.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SI,2010,1.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SI,2011,2.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SI,2012,1.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SI,2013,1.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SI,2014,0.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SI,2015,0.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SI,2016,0.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SI,2017,0.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SI,2018,6.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SI,2019,7.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SI,2020,6.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SK,2009,1.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SK,2010,0.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SK,2011,2.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SK,2012,1.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SK,2013,0.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SK,2014,1.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SK,2015,0.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SK,2016,1.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SK,2017,1.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SK,2018,1.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SK,2019,1.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SK,2020,0.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SM,2011,46.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SM,2012,5.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SM,2013,-31.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SM,2014,8.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SM,2015,6.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SM,2016,5.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SM,2017,37.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SM,2018,4.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,SM,2019,4.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,TR,2009,14.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,TR,2010,15.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,TR,2011,13.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,TR,2012,12.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,TR,2013,13.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,TR,2014,13.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,TR,2015,13.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,TR,2016,13.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,TR,2017,12.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,TR,2018,14.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,TR,2019,13.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,TR,2020,5.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,UA,2009,-3.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,UA,2010,-4.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,UA,2011,-3.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,UA,2012,-1.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,UA,2013,-2.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,UA,2015,-4.0,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,UA,2016,-4.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,UA,2017,-4.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,UA,2018,-5.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,UA,2019,-6.0,e
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,UA,2020,-7.6,e
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,UK,2009,7.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,UK,2010,8.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,UK,2011,7.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,UK,2012,6.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,UK,2013,7.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,UK,2014,7.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,UK,2015,8.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,UK,2016,7.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,UK,2017,6.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,UK,2018,5.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,UK,2019,5.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,XK,2009,12.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,XK,2010,-206.8,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,XK,2011,-7.9,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,XK,2012,19.8,e
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,XK,2013,2.8,e
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,XK,2014,-8.7,e
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,XK,2015,-18.6,e
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,XK,2016,6.7,e
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,XK,2017,8.4,e
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,XK,2018,-1.6,e
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,XK,2019,-7.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AD,2009,6.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AD,2010,7.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AD,2012,5.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AD,2016,4.5,e
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AD,2018,2.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AD,2019,3.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AL,2009,4.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AL,2010,4.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AL,2011,4.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AL,2012,5.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AL,2013,5.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AL,2014,5.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AL,2015,3.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AL,2016,3.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AL,2017,3.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AL,2018,2.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AL,2019,2.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AL,2020,0.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AM,2009,5.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AM,2010,5.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AM,2011,4.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AM,2015,4.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AM,2016,4.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AM,2017,3.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AM,2018,3.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AM,2020,0.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AT,2009,-0.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AT,2010,0.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AT,2011,0.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AT,2012,-0.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AT,2013,0.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AT,2014,0.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AT,2015,0.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AT,2016,0.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AT,2017,0.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AT,2018,0.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AT,2019,0.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AT,2020,-0.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AZ,2009,11.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AZ,2010,12.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AZ,2011,13.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AZ,2012,12.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AZ,2013,12.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AZ,2014,12.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AZ,2015,11.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AZ,2016,10.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AZ,2017,8.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AZ,2018,8.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AZ,2019,8.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,AZ,2020,5.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BA,2009,-0.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BA,2010,-0.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BA,2011,-0.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BA,2012,-0.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BA,2013,-1.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BA,2014,-1.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BA,2016,-1.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BA,2017,-2.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BA,2018,-2.4,p
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BE,2009,2.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BE,2010,2.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BE,2011,2.2,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BE,2012,1.7,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BE,2013,1.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BE,2014,1.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BE,2015,1.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BE,2016,1.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BE,2017,0.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BE,2018,0.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BE,2019,0.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BE,2020,-1.1,p
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BG,2009,-3.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BG,2010,-4.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BG,2011,-5.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BG,2012,-5.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BG,2013,-5.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BG,2014,-5.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BG,2015,-6.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BG,2016,-6.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BG,2017,-6.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BG,2018,-6.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BG,2019,-6.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BG,2020,-9.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BY,2009,-2.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BY,2010,-3.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BY,2011,-2.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BY,2012,-1.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BY,2014,-0.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BY,2015,-0.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BY,2016,-0.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BY,2017,-1.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BY,2018,-2.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,BY,2019,-3.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,CH,2009,2.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,CH,2010,2.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,CH,2011,2.4,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,CH,2012,2.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,CH,2013,2.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,CH,2014,2.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,CH,2015,2.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,CH,2016,2.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,CH,2017,2.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,CH,2018,2.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,CH,2019,2.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,CH,2020,1.1,p
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,CY,2009,5.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,CY,2010,5.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,CY,2011,4.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,CY,2012,5.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,CY,2013,4.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,CY,2014,4.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,CY,2015,3.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,CY,2016,4.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,CY,2017,3.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,CY,2018,4.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,CY,2019,3.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,CY,2020,3.9,p
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,CZ,2009,1.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,CZ,2010,1.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,CZ,2011,0.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,CZ,2012,0.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,CZ,2013,-0.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,CZ,2014,0.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,CZ,2015,0.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,CZ,2016,0.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,CZ,2017,0.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,CZ,2018,0.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,CZ,2019,0.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,CZ,2020,-1.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,DE,2009,-2.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,DE,2010,-2.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,DE,2011,-2.4,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,DE,2012,-2.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,DE,2013,-2.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,DE,2014,-1.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,DE,2015,-2.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,DE,2016,-1.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,DE,2017,-1.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,DE,2018,-2.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,DE,2019,-1.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,DE,2020,-2.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,DK,2009,1.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,DK,2010,1.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,DK,2011,1.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,DK,2012,1.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,DK,2013,0.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,DK,2014,1.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,DK,2015,1.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,DK,2016,1.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,DK,2017,1.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,DK,2018,1.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,DK,2019,1.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,DK,2020,1.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EA18,2009,1.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EA18,2010,1.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EA18,2011,0.8,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EA18,2012,0.3,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EA18,2013,0.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EA18,2014,0.3,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EA18,2015,-0.4,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EA18,2016,-0.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EA18,2017,-0.6,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EA18,2018,-0.8,ep
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EA18,2019,-0.9,bep
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EA18,2020,-2.2,ep
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EA19,2009,0.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EA19,2010,0.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EA19,2011,0.7,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EA19,2012,0.3,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EA19,2013,0.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EA19,2014,0.3,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EA19,2015,-0.4,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EA19,2016,-0.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EA19,2017,-0.6,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EA19,2018,-0.9,ep
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EA19,2019,-0.9,bep
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EA19,2020,-2.2,ep
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EE,2009,-0.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EE,2010,0.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EE,2011,-0.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EE,2012,-1.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,NATGROWRT,EE,2013,-1.3,
